date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:08:37	16237/16237	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2013:04:28%20GMT	https://bacsihoa.vn/wp-content/themes/flatsome/inc/extensions/flatsome-live-search/flatsome-live-search.js?ver=3.16.4	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/themes/flatsome/inc/extensions/flatsome-live-search/flatsome-live-searchafc7.js	(from https://bacsihoa.vn/)
09:08:38	6475/6475	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2012:04:30%20GMT	https://bacsihoa.vn/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from https://bacsihoa.vn/)
09:08:39	17823/17823	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Sep%202022%2015:43:28%20GMT	https://bacsihoa.vn/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://bacsihoa.vn/)
09:08:40	1499/1499	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20Apr%202022%2020:07:18%20GMT	https://bacsihoa.vn/wp-includes/js/hoverIntent.min.js?ver=1.10.2	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-includes/js/hoverIntent.min3e5a.js	(from https://bacsihoa.vn/)
09:08:41	56980/56980	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2013:05:40%20GMT	https://bacsihoa.vn/wp-content/themes/flatsome/assets/js/flatsome.js?ver=28853c9a025d4d96eeff0813ad2396c0	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/themes/flatsome/assets/js/flatsome554a.js	(from https://bacsihoa.vn/)
09:08:42	10733/10733	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2023%20Dec%202022%2013:08:58%20GMT	https://bacsihoa.vn/wp-content/plugins/akismet/_inc/akismet-frontend.js?ver=1671800938	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/plugins/akismet/_inc/akismet-frontend6295.js	(from https://bacsihoa.vn/)
09:08:43	3790/3790	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202022%2013:04:28%20GMT	https://bacsihoa.vn/wp-content/themes/flatsome/assets/img/shadow@2x.png	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/themes/flatsome/assets/img/shadow@2x.png	(from https://bacsihoa.vn/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.16.4)
09:08:44	1020/1020	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202022%2013:04:28%20GMT	https://bacsihoa.vn/wp-content/themes/flatsome/assets/img/underline.png	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/themes/flatsome/assets/img/underline.png	(from https://bacsihoa.vn/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.16.4)
09:08:46	15050/15050	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:08:44%20GMT	https://bacsihoa.vn/wp-json/wp/v2/pages/394	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/pages/394.json	(from https://bacsihoa.vn/nhan-qua-tu-bac-si-hoa/)
09:08:46	2593/2593	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:08:45%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fnhan-qua-tu-bac-si-hoa%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed0b9c.json	(from https://bacsihoa.vn/nhan-qua-tu-bac-si-hoa/)
09:08:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:08:45%20GMT	https://bacsihoa.vn/?p=394	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/index51fe.html	(from https://bacsihoa.vn/nhan-qua-tu-bac-si-hoa/)
09:08:47	2705/2705	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:08:46%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fnhan-qua-tu-bac-si-hoa%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed4460	(from https://bacsihoa.vn/nhan-qua-tu-bac-si-hoa/)
09:08:48	57705/57705	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:08:47%20GMT	https://bacsihoa.vn/nhan-qua-tu-bac-si-hoa/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/nhan-qua-tu-bac-si-hoa/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/nhan-qua-tu-bac-si-hoa/)
09:08:50	8923/8923	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:08:48%20GMT	https://bacsihoa.vn/wp-json/wp/v2/pages/29	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/pages/29.json	(from https://bacsihoa.vn/gioi-thieu/)
09:08:50	2524/2524	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:08:49%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fgioi-thieu%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed8db7.json	(from https://bacsihoa.vn/gioi-thieu/)
09:08:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:08:50%20GMT	https://bacsihoa.vn/?p=29	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/index9cd7.html	(from https://bacsihoa.vn/gioi-thieu/)
09:08:51	2624/2624	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:08:50%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fgioi-thieu%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed7795	(from https://bacsihoa.vn/gioi-thieu/)
09:08:52	57699/57699	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:08:51%20GMT	https://bacsihoa.vn/gioi-thieu/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/gioi-thieu/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/gioi-thieu/)
09:08:53	5899/5899	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:08:52%20GMT	https://bacsihoa.vn/wp-json/wp/v2/categories/1	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/categories/1.json	(from https://bacsihoa.vn/tin-tuc/)
09:08:54	125354/125354	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202023%2004:13:49%20GMT	https://bacsihoa.vn/wp-content/uploads/2023/02/tap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua-1024x1024.jpg	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/uploads/2023/02/tap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua-1024x1024.jpg	(from https://bacsihoa.vn/tin-tuc/)
09:08:55	40154/40154	---MCZ	200	added ('OK')	application/rss+xml	etag:%2283c49fc6895bb3f223a036cb7126f5e1%22	https://bacsihoa.vn/tin-tuc/feed/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/tin-tuc/feed/index.html	(from https://bacsihoa.vn/tin-tuc/)
09:08:56	96126/96126	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2002:08:54%20GMT	https://bacsihoa.vn/author/helloadmin/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/author/helloadmin/index.html	(from https://bacsihoa.vn/tin-tuc/)
09:08:56	104951/104951	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202023%2004:12:57%20GMT	https://bacsihoa.vn/wp-content/uploads/2023/02/8-thuc-pham-bo-sung-estrogen-noi-tiet-to-cho-phu-nu-khong-nen-bo-qua-1024x1024.jpg	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/uploads/2023/02/8-thuc-pham-bo-sung-estrogen-noi-tiet-to-cho-phu-nu-khong-nen-bo-qua-1024x1024.jpg	(from https://bacsihoa.vn/tin-tuc/)
09:08:56	87062/87062	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202023%2004:08:35%20GMT	https://bacsihoa.vn/wp-content/uploads/2022/12/di-tim-nguyen-nhan-cach-xu-ly-khi-bi-dau-cung-co-1024x1016.jpg	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/uploads/2022/12/di-tim-nguyen-nhan-cach-xu-ly-khi-bi-dau-cung-co-1024x1016.jpg	(from https://bacsihoa.vn/tin-tuc/)
09:08:57	93493/93493	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202023%2004:07:52%20GMT	https://bacsihoa.vn/wp-content/uploads/2022/12/cach-khac-phuc-dau-moi-co-gay-tai-nha-1024x1024.jpg	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/uploads/2022/12/cach-khac-phuc-dau-moi-co-gay-tai-nha-1024x1024.jpg	(from https://bacsihoa.vn/tin-tuc/)
09:08:58	82041/82041	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202023%2004:06:58%20GMT	https://bacsihoa.vn/wp-content/uploads/2022/12/bai-tap-danh-cho-benh-nhan-thoai-hoa-cot-song-lung-1024x1024.jpg	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/uploads/2022/12/bai-tap-danh-cho-benh-nhan-thoai-hoa-cot-song-lung-1024x1024.jpg	(from https://bacsihoa.vn/tin-tuc/)
09:08:59	70426/70426	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202023%2004:06:12%20GMT	https://bacsihoa.vn/wp-content/uploads/2022/12/moi-nguy-kinh-nguyet-khong-deu-mang-lai-it-ai-biet-1024x1024.jpg	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/uploads/2022/12/moi-nguy-kinh-nguyet-khong-deu-mang-lai-it-ai-biet-1024x1024.jpg	(from https://bacsihoa.vn/tin-tuc/)
09:09:00	115034/115034	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202023%2004:05:09%20GMT	https://bacsihoa.vn/wp-content/uploads/2022/12/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu-1024x1024.jpg	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/uploads/2022/12/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu-1024x1024.jpg	(from https://bacsihoa.vn/tin-tuc/)
09:09:01	90194/90194	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2002:09:00%20GMT	https://bacsihoa.vn/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu/index.html	(from https://bacsihoa.vn/tin-tuc/)
09:09:01	57697/57697	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:00%20GMT	https://bacsihoa.vn/tin-tuc/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/tin-tuc/www.tiktok.com/@bacsyhoa.4e.delayed	(from https://bacsihoa.vn/tin-tuc/)
09:09:03	49601/49601	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:01%20GMT	https://bacsihoa.vn/wp-json/wp/v2/pages/310	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/pages/310.json	(from https://bacsihoa.vn/blogs/)
09:09:03	2433/2433	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:02%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fblogs%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed0a23.json	(from https://bacsihoa.vn/blogs/)
09:09:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:09:03%20GMT	https://bacsihoa.vn/?p=310	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/index90b2.html	(from https://bacsihoa.vn/blogs/)
09:09:04	2530/2530	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:09:03%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fblogs%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed9e90	(from https://bacsihoa.vn/blogs/)
09:09:05	101283/101283	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202023%2004:05:08%20GMT	https://bacsihoa.vn/wp-content/uploads/2022/12/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu.jpg	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/uploads/2022/12/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu.jpg	(from https://bacsihoa.vn/blogs/)
09:09:06	57690/57690	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:05%20GMT	https://bacsihoa.vn/blogs/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/blogs/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/blogs/)
09:09:07	6144/6144	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:06%20GMT	https://bacsihoa.vn/wp-json/wp/v2/categories/18	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/categories/18.json	(from https://bacsihoa.vn/noi-tiet-to-nu/)
09:09:08	57701/57701	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:07%20GMT	https://bacsihoa.vn/noi-tiet-to-nu/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/noi-tiet-to-nu/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/noi-tiet-to-nu/)
09:09:09	18125/18125	---MCZ	200	added ('OK')	application/rss+xml	etag:%2283c49fc6895bb3f223a036cb7126f5e1%22	https://bacsihoa.vn/noi-tiet-to-nu/feed/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/noi-tiet-to-nu/feed/index.html	(from https://bacsihoa.vn/noi-tiet-to-nu/)
09:09:09	6007/6007	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:08%20GMT	https://bacsihoa.vn/wp-json/wp/v2/categories/20	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/categories/20.json	(from https://bacsihoa.vn/xuong-khop/)
09:09:10	18317/18317	---MCZ	200	added ('OK')	application/rss+xml	etag:%2283c49fc6895bb3f223a036cb7126f5e1%22	https://bacsihoa.vn/xuong-khop/feed/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/xuong-khop/feed/index.html	(from https://bacsihoa.vn/xuong-khop/)
09:09:10	57691/57691	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:09%20GMT	https://bacsihoa.vn/xuong-khop/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/xuong-khop/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/xuong-khop/)
09:09:11	5916/5916	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:10%20GMT	https://bacsihoa.vn/wp-json/wp/v2/categories/19	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/categories/19.json	(from https://bacsihoa.vn/tieu-hoa/)
09:09:12	1124/1124	---M-Z	200	added ('OK')	application/rss+xml	etag:%2283c49fc6895bb3f223a036cb7126f5e1%22	https://bacsihoa.vn/tieu-hoa/feed/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/tieu-hoa/feed/index.html	(from https://bacsihoa.vn/tieu-hoa/)
09:09:12	57693/57693	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:11%20GMT	https://bacsihoa.vn/tieu-hoa/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/tieu-hoa/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/tieu-hoa/)
09:09:14	10162/10162	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:12%20GMT	https://bacsihoa.vn/wp-json/wp/v2/pages/265	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/pages/265.json	(from https://bacsihoa.vn/khao-sat-bmi/)
09:09:14	3056/3056	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:13%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fkhao-sat-bmi%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed46e3.json	(from https://bacsihoa.vn/khao-sat-bmi/)
09:09:15	3214/3214	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:09:14%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fkhao-sat-bmi%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embedb0f4	(from https://bacsihoa.vn/khao-sat-bmi/)
09:09:16	84182/84182	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202023%2008:05:36%20GMT	https://bacsihoa.vn/wp-content/uploads/2023/02/img-BMI.jpg	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/uploads/2023/02/img-BMI.jpg	(from https://bacsihoa.vn/khao-sat-bmi/)
09:09:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:09:14%20GMT	https://bacsihoa.vn/?p=265	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/indexc61d.html	(from https://bacsihoa.vn/khao-sat-bmi/)
09:09:17	57689/57689	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:16%20GMT	https://bacsihoa.vn/khao-sat-bmi/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/khao-sat-bmi/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/khao-sat-bmi/)
09:09:19	9033/9033	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:17%20GMT	https://bacsihoa.vn/wp-json/wp/v2/pages/343	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/pages/343.json	(from https://bacsihoa.vn/khao-sat-dai-thao-duong/)
09:09:19	2630/2630	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:18%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fkhao-sat-dai-thao-duong%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed66e8.json	(from https://bacsihoa.vn/khao-sat-dai-thao-duong/)
09:09:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:09:19%20GMT	https://bacsihoa.vn/?p=343	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/index3e1b.html	(from https://bacsihoa.vn/khao-sat-dai-thao-duong/)
09:09:20	2742/2742	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:09:19%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fkhao-sat-dai-thao-duong%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed3bb7	(from https://bacsihoa.vn/khao-sat-dai-thao-duong/)
09:09:22	204262/204262	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202023%2011:57:53%20GMT	https://bacsihoa.vn/wp-content/uploads/2023/03/img-dai-thao-duong.jpg	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/uploads/2023/03/img-dai-thao-duong.jpg	(from https://bacsihoa.vn/khao-sat-dai-thao-duong/)
09:09:22	57712/57712	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:21%20GMT	https://bacsihoa.vn/khao-sat-dai-thao-duong/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/khao-sat-dai-thao-duong/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/khao-sat-dai-thao-duong/)
09:09:24	17183/17183	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:22%20GMT	https://bacsihoa.vn/wp-json/wp/v2/pages/350	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/pages/350.json	(from https://bacsihoa.vn/khao-sat-tim-mach/)
09:09:24	2538/2538	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:23%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fkhao-sat-tim-mach%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embedf438.json	(from https://bacsihoa.vn/khao-sat-tim-mach/)
09:09:25	2641/2641	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:09:24%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fkhao-sat-tim-mach%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed9178	(from https://bacsihoa.vn/khao-sat-tim-mach/)
09:09:26	20295/20295	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2012:16:06%20GMT	https://bacsihoa.vn/wp-content/uploads/2023/03/icon-heathcare.png	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/uploads/2023/03/icon-heathcare.png	(from https://bacsihoa.vn/khao-sat-tim-mach/)
09:09:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:09:24%20GMT	https://bacsihoa.vn/?p=350	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/index8fbb.html	(from https://bacsihoa.vn/khao-sat-tim-mach/)
09:09:27	57707/57707	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:26%20GMT	https://bacsihoa.vn/khao-sat-tim-mach/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/khao-sat-tim-mach/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/khao-sat-tim-mach/)
09:09:29	10120/10120	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:27%20GMT	https://bacsihoa.vn/wp-json/wp/v2/pages/378	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/pages/378.json	(from https://bacsihoa.vn/test-nhanh-tram-cam/)
09:09:29	65404/65404	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2002:09:27%20GMT	https://bacsihoa.vn/danh-gia-cholesterol/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/danh-gia-cholesterol/index.html	(from https://bacsihoa.vn/khao-sat-tim-mach/)
09:09:29	2529/2529	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:28%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Ftest-nhanh-tram-cam%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embede1dc.json	(from https://bacsihoa.vn/test-nhanh-tram-cam/)
09:09:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:09:28%20GMT	https://bacsihoa.vn/?p=378	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/indexe8d3.html	(from https://bacsihoa.vn/test-nhanh-tram-cam/)
09:09:30	2638/2638	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:09:29%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Ftest-nhanh-tram-cam%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed9fed	(from https://bacsihoa.vn/test-nhanh-tram-cam/)
09:09:32	124183/124183	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202023%2004:12:36%20GMT	https://bacsihoa.vn/wp-content/uploads/2023/03/img-tram-cam.jpg	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/uploads/2023/03/img-tram-cam.jpg	(from https://bacsihoa.vn/test-nhanh-tram-cam/)
09:09:32	57703/57703	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:31%20GMT	https://bacsihoa.vn/test-nhanh-tram-cam/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/test-nhanh-tram-cam/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/test-nhanh-tram-cam/)
09:09:34	11045/11045	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:32%20GMT	https://bacsihoa.vn/wp-json/wp/v2/pages/27	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/pages/27.json	(from https://bacsihoa.vn/lien-he/)
09:09:34	2491/2491	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:33%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Flien-he%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embeded5b.json	(from https://bacsihoa.vn/lien-he/)
09:09:35	2591/2591	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:09:34%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Flien-he%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed207a	(from https://bacsihoa.vn/lien-he/)
